"name","STRAIN","segment","avg_coverage","above_cutoff","SegmentSize","percent_above","segment_count","quality"
"2251_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2251_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2251_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2251_d10","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2251_d10","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2251_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2251_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2251_d12","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2251_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2251_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2251_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2251_d12","H9N2","H9N2_PB2",0,0,2280,0,0,"bad"
"2251_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2253_d10","H9N2","H9N2_PB1",NA,18,2277,0.790513833992095,2,"bad"
"2253_d10","H9N2","H9N2_HA",134.351158645276,107,1683,6.35769459298871,2,"bad"
"2253_d10","H9N2","H9N2_NA",NA,0,1404,0,2,"bad"
"2253_d10","H9N2","H9N2_PB2",NA,0,2280,0,2,"bad"
"2253_d10","H9N2","H9N2_NP",NA,0,1497,0,2,"bad"
"2253_d10","H9N2","H9N2_NS",380.350115740741,802,864,92.8240740740741,2,"bad"
"2253_d10","H9N2","H9N2_MP",303.752036659878,827,982,84.2158859470468,2,"bad"
"2253_d10","H9N2","H9N2_PA",NA,0,2151,0,2,"bad"
"2253_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2253_d12","H9N2","H9N2_PB2",0,0,2280,0,0,"bad"
"2253_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2253_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2253_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2253_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2253_d12","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2253_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2254_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"2254_d10","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"2254_d10","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2254_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2254_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2254_d10","H9N2","H9N2_NS",79.3038194444444,0,864,0,0,"bad"
"2254_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"2254_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2254_d12","H9N2","H9N2_NP",4179.54776219105,1497,1497,100,6,"bad"
"2254_d12","H9N2","H9N2_NA",3351.56873219373,1404,1404,100,6,"bad"
"2254_d12","H9N2","H9N2_MP",6970.11558044806,982,982,100,6,"bad"
"2254_d12","H9N2","H9N2_PA",601.441190144119,2087,2151,97.024639702464,6,"bad"
"2254_d12","H9N2","H9N2_HA",NA,502,1683,29.8276886512181,6,"bad"
"2254_d12","H9N2","H9N2_PB1",NA,2276,2277,99.9560825647782,6,"bad"
"2254_d12","H9N2","H9N2_PB2",NA,293,2280,12.8508771929825,6,"bad"
"2254_d12","H9N2","H9N2_NS",NA,502,864,58.1018518518518,6,"bad"
"2867_d02","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2867_d02","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2867_d02","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2867_d02","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2867_d02","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2867_d02","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2867_d02","H9N2","H9N2_PB2",NA,82,2280,3.59649122807018,0,"bad"
"2867_d02","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2867_d04","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2867_d04","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"2867_d04","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2867_d04","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"2867_d04","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2867_d04","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2867_d04","H9N2","H9N2_NS",0,0,864,0,0,"bad"
"2867_d04","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2867_d06","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2867_d06","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"2867_d06","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"2867_d06","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2867_d06","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"2867_d06","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2867_d06","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2867_d06","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2867_d08","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2867_d08","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2867_d08","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2867_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2867_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2867_d08","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2867_d08","H9N2","H9N2_PB2",NA,151,2280,6.62280701754386,0,"bad"
"2867_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2867_d10","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2867_d10","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2867_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2867_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2867_d10","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"2867_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"2867_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2867_d10","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2867_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2867_d12","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2867_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2867_d12","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"2867_d12","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2867_d12","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2867_d12","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2867_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2868_d02","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2868_d02","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2868_d02","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2868_d02","H9N2","H9N2_PB2",0,0,2280,0,0,"bad"
"2868_d02","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2868_d02","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2868_d02","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2868_d02","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2868_d04","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2868_d04","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2868_d04","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2868_d04","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2868_d04","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2868_d04","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"2868_d04","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2868_d04","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2868_d06","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"2868_d06","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2868_d06","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"2868_d06","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2868_d06","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2868_d06","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2868_d06","H9N2","H9N2_PB2",NA,290,2280,12.719298245614,0,"bad"
"2868_d06","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2868_d08","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2868_d08","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2868_d08","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2868_d08","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"2868_d08","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2868_d08","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"2868_d08","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2868_d08","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"2868_d10","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"2868_d10","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2868_d10","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"2868_d10","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"2868_d10","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"2868_d10","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2868_d10","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"2868_d10","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"2868_d12","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"2868_d12","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"2868_d12","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"2868_d12","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"2868_d12","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"2868_d12","H9N2","H9N2_MP",0,0,982,0,0,"bad"
"2868_d12","H9N2","H9N2_PA",0,0,2151,0,0,"bad"
"2868_d12","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"P1_PcrControl","H9N2","H9N2_PB2",NA,172,2280,7.54385964912281,0,"bad"
"P1_PcrControl","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"P1_PcrControl","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"P1_PcrControl","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"P1_PcrControl","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"P1_PcrControl","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"P1_PcrControl","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"P1_PcrControl","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"P1_Uninfected","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"P1_Uninfected","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"P1_Uninfected","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"P1_Uninfected","H9N2","H9N2_HA",0,0,1683,0,0,"bad"
"P1_Uninfected","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"P1_Uninfected","H9N2","H9N2_PB2",NA,43,2280,1.8859649122807,0,"bad"
"P1_Uninfected","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"P1_Uninfected","H9N2","H9N2_NP",0,0,1497,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_PB1",0,0,2277,0,0,"bad"
"P2_PcrControl","H9N2","H9N2_PB2",NA,27,2280,1.18421052631579,0,"bad"
"P2_SeqControl","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"P2_SeqControl","H9N2","H9N2_PB2",NA,0,2280,0,0,"bad"
"P2_SeqControl","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"P2_SeqControl","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"P2_SeqControl","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"P2_SeqControl","H9N2","H9N2_NA",0,0,1404,0,0,"bad"
"P2_SeqControl","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"P2_SeqControl","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_MP",NA,0,982,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_PA",NA,0,2151,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_HA",NA,0,1683,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_NA",NA,0,1404,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_NS",NA,0,864,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_PB2",0,0,2280,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_NP",NA,0,1497,0,0,"bad"
"P2_Uninfected","H9N2","H9N2_PB1",NA,0,2277,0,0,"bad"
